pincode,year,state,district,age_0_5,age_5_17,age_18_greater,total_enrollments,updates_5_17,updates_18_plus,total_updates,UER,UER_18_plus,NMR,NMR_adult,migration_category,NMR_quartile,NMR_bin,area_type,is_anomaly
222201,2025,Uttar Pradesh,Jaunpur,93,149,0,242,449,2889,3338,13.793388429752063,11.93801652892562,12.793388429752063,10.93801652892562,extreme_attraction,Q4,10-20,Medium,False
222202,2025,Uttar Pradesh,Jaunpur,234,334,1,569,900,7287,8187,14.388400702987695,12.806678383128297,13.388400702987695,11.806678383128297,extreme_attraction,Q4,10-20,High,False
222203,2025,Uttar Pradesh,Jaunpur,169,385,3,557,467,3024,3491,6.267504488330341,5.429084380610413,5.267504488330341,4.429084380610413,very_high_attraction,Q1,5-10,High,False
222204,2025,Uttar Pradesh,Jaunpur,57,111,0,168,330,2022,2352,14.0,12.035714285714286,13.0,11.035714285714286,extreme_attraction,Q4,10-20,Medium,False
222301,2025,Uttar Pradesh,Sultanpur,47,61,0,108,109,973,1082,10.01851851851852,9.00925925925926,9.01851851851852,8.00925925925926,very_high_attraction,Q3,5-10,Medium,False
222302,2025,Uttar Pradesh,Sultanpur,425,646,12,1083,753,4285,5038,4.651892890120037,3.9566020313942754,3.651892890120037,2.956602031394276,high_attraction,Q1,2-5,Very High,False
222303,2025,Uttar Pradesh,Sultanpur,152,186,1,339,452,3683,4135,12.1976401179941,10.864306784660767,11.1976401179941,9.864306784660767,extreme_attraction,Q3,10-20,Medium,False
223101,2025,Uttar Pradesh,Jaunpur,286,692,16,994,545,4706,5251,5.282696177062374,4.73440643863179,4.282696177062374,3.7344064386317903,high_attraction,Q1,2-5,High,False
223102,2025,Uttar Pradesh,Jaunpur,86,98,0,184,262,1956,2218,12.054347826086955,10.630434782608695,11.054347826086955,9.630434782608695,extreme_attraction,Q3,10-20,Medium,False
223103,2025,Uttar Pradesh,Jaunpur,116,147,0,263,560,3937,4497,17.098859315589355,14.96958174904943,16.098859315589355,13.96958174904943,extreme_attraction,Q4,10-20,Medium,False
223104,2025,Uttar Pradesh,Jaunpur,231,329,13,573,696,5692,6388,11.148342059336825,9.93368237347295,10.148342059336825,8.93368237347295,extreme_attraction,Q3,10-20,High,False
223105,2025,Uttar Pradesh,Jaunpur,40,77,1,118,162,1144,1306,11.067796610169491,9.694915254237287,10.067796610169491,8.694915254237289,extreme_attraction,Q3,10-20,Medium,False
223221,2025,Uttar Pradesh,Azamgarh,171,278,9,458,754,5261,6015,13.133187772925764,11.486899563318778,12.133187772925764,10.486899563318778,extreme_attraction,Q3,10-20,Medium,False
223222,2025,Uttar Pradesh,Azamgarh,98,194,5,297,425,2835,3260,10.976430976430976,9.545454545454543,9.976430976430976,8.545454545454545,very_high_attraction,Q3,5-10,Medium,False
223223,2025,Uttar Pradesh,Azamgarh,205,211,4,420,475,3625,4100,9.761904761904765,8.630952380952381,8.761904761904763,7.630952380952381,very_high_attraction,Q3,5-10,Medium,False
223224,2025,Uttar Pradesh,Azamgarh,175,321,8,504,584,4442,5026,9.97222222222222,8.813492063492063,8.972222222222221,7.813492063492063,very_high_attraction,Q3,5-10,High,False
223225,2025,Uttar Pradesh,Azamgarh,98,144,4,246,354,2424,2778,11.292682926829269,9.853658536585366,10.292682926829269,8.853658536585366,extreme_attraction,Q3,10-20,Medium,False
223226,2025,Uttar Pradesh,Azamgarh,74,187,2,263,204,1555,1759,6.688212927756654,5.91254752851711,5.688212927756654,4.91254752851711,very_high_attraction,Q1,5-10,Medium,False
223227,2025,Uttar Pradesh,Azamgarh,106,395,5,506,541,3944,4485,8.863636363636363,7.794466403162056,7.863636363636363,6.794466403162056,very_high_attraction,Q2,5-10,High,False
224001,2025,Uttar Pradesh,Faizabad,921,814,19,1754,1284,11196,12480,7.115165336374003,6.383124287343216,6.115165336374003,5.383124287343216,very_high_attraction,Q2,5-10,Very High,False
224120,2025,Uttar Pradesh,Ayodhya,66,27,0,93,67,720,787,8.46236559139785,7.741935483870968,7.46236559139785,6.741935483870968,very_high_attraction,Q2,5-10,Low,False
224121,2025,Uttar Pradesh,Faizabad,143,95,0,238,334,2874,3208,13.478991596638656,12.07563025210084,12.478991596638656,11.07563025210084,extreme_attraction,Q3,10-20,Medium,False
224122,2025,Uttar Pradesh,Ambedkar Nagar,494,452,11,957,684,6104,6788,7.09299895506792,6.378265412748172,6.09299895506792,5.378265412748172,very_high_attraction,Q2,5-10,High,False
224123,2025,Uttar Pradesh,Faizabad,141,110,3,254,196,1998,2194,8.637795275590552,7.866141732283465,7.637795275590552,6.866141732283465,very_high_attraction,Q2,5-10,Medium,False
224125,2025,Uttar Pradesh,Ambedkar Nagar,67,79,0,146,127,1031,1158,7.931506849315069,7.061643835616438,6.931506849315069,6.061643835616438,very_high_attraction,Q2,5-10,Medium,False
224126,2025,Uttar Pradesh,Faizabad,123,26,0,149,180,1642,1822,12.228187919463087,11.02013422818792,11.228187919463087,10.02013422818792,extreme_attraction,Q3,10-20,Medium,False
224127,2025,Uttar Pradesh,Faizabad,107,64,0,171,234,1765,1999,11.690058479532164,10.321637426900583,10.690058479532164,9.321637426900583,extreme_attraction,Q3,10-20,Medium,False
224129,2025,Uttar Pradesh,Ambedkar Nagar,257,288,3,548,397,3303,3700,6.751824817518248,6.0273722627737225,5.751824817518248,5.0273722627737225,very_high_attraction,Q1,5-10,High,False
224132,2025,Uttar Pradesh,Faizabad,100,99,1,200,265,2126,2391,11.955,10.63,10.955,9.63,extreme_attraction,Q3,10-20,Medium,False
224133,2025,Uttar Pradesh,Faizabad,64,28,0,92,83,661,744,8.08695652173913,7.184782608695652,7.086956521739131,6.184782608695652,very_high_attraction,Q2,5-10,Low,False
224135,2025,Uttar Pradesh,Faizabad,136,117,0,253,305,2793,3098,12.245059288537549,11.039525691699604,11.245059288537549,10.039525691699604,extreme_attraction,Q3,10-20,Medium,False
224137,2025,Uttar Pradesh,Ambedkar Nagar,57,91,0,148,184,1197,1381,9.33108108108108,8.087837837837839,8.33108108108108,7.087837837837839,very_high_attraction,Q2,5-10,Medium,False
224139,2025,Uttar Pradesh,Ambedkar Nagar,142,176,0,318,419,2722,3141,9.87735849056604,8.559748427672956,8.877358490566039,7.559748427672956,very_high_attraction,Q3,5-10,Medium,False
224141,2025,Uttar Pradesh,Faizabad,230,200,1,431,500,3897,4397,10.20185614849188,9.041763341067286,9.20185614849188,8.041763341067286,very_high_attraction,Q3,5-10,Medium,False
224143,2025,Uttar Pradesh,Ambedkar Nagar,188,224,5,417,474,3576,4050,9.712230215827338,8.575539568345324,8.712230215827338,7.575539568345324,very_high_attraction,Q3,5-10,Medium,False
224145,2025,Uttar Pradesh,Ambedkar Nagar,185,121,7,313,285,2830,3115,9.952076677316294,9.041533546325878,8.952076677316294,8.041533546325878,very_high_attraction,Q3,5-10,Medium,False
224146,2025,Uttar Pradesh,Ambedkar Nagar,76,83,0,159,170,1485,1655,10.40880503144654,9.339622641509434,9.40880503144654,8.339622641509434,very_high_attraction,Q3,5-10,Medium,False
224147,2025,Uttar Pradesh,Ambedkar Nagar,193,223,4,420,561,4561,5122,12.195238095238096,10.85952380952381,11.195238095238096,9.85952380952381,extreme_attraction,Q3,10-20,Medium,False
224149,2025,Uttar Pradesh,Ambedkar Nagar,272,327,0,599,823,7584,8407,14.035058430717864,12.66110183639399,13.035058430717864,11.66110183639399,extreme_attraction,Q4,10-20,High,False
224151,2025,Uttar Pradesh,Ambedkar Nagar,84,88,0,172,280,2365,2645,15.377906976744184,13.75,14.377906976744184,12.75,extreme_attraction,Q4,10-20,Medium,False
224152,2025,Uttar Pradesh,Ambedkar Nagar,108,126,1,235,275,1951,2226,9.472340425531916,8.302127659574468,8.472340425531915,7.302127659574468,very_high_attraction,Q2,5-10,Medium,False
224153,2025,Uttar Pradesh,Ayodhya,115,103,0,218,216,2134,2350,10.779816513761467,9.788990825688073,9.779816513761467,8.788990825688073,very_high_attraction,Q3,5-10,Medium,False
224155,2025,Uttar Pradesh,Ambedkar Nagar,126,137,0,263,221,1973,2194,8.342205323193916,7.501901140684411,7.342205323193916,6.501901140684411,very_high_attraction,Q2,5-10,Medium,False
224157,2025,Uttar Pradesh,Ambedkar Nagar,50,55,0,105,106,833,939,8.942857142857143,7.933333333333334,7.942857142857143,6.933333333333334,very_high_attraction,Q2,5-10,Medium,False
224158,2025,Uttar Pradesh,Faizabad,90,65,0,155,222,1851,2073,13.374193548387098,11.941935483870967,12.374193548387098,10.941935483870967,extreme_attraction,Q3,10-20,Medium,False
224159,2025,Uttar Pradesh,Ambedkar Nagar,119,162,0,281,310,1929,2239,7.967971530249111,6.864768683274021,6.967971530249111,5.864768683274021,very_high_attraction,Q2,5-10,Medium,False
224161,2025,Uttar Pradesh,Ayodhya,194,156,0,350,268,2121,2389,6.825714285714286,6.06,5.825714285714286,5.06,very_high_attraction,Q2,5-10,Medium,False
224164,2025,Uttar Pradesh,Faizabad,114,74,0,188,231,2455,2686,14.287234042553193,13.058510638297872,13.287234042553193,12.058510638297872,extreme_attraction,Q4,10-20,Medium,False
224166,2025,Uttar Pradesh,Azamgarh,35,56,0,91,62,571,633,6.956043956043956,6.274725274725275,5.956043956043956,5.274725274725275,very_high_attraction,Q2,5-10,Low,False
224168,2025,Uttar Pradesh,Ambedkar Nagar,128,116,0,244,201,1337,1538,6.30327868852459,5.479508196721311,5.30327868852459,4.479508196721311,very_high_attraction,Q1,5-10,Medium,False
224171,2025,Uttar Pradesh,Faizabad,122,74,0,196,149,1396,1545,7.88265306122449,7.122448979591836,6.88265306122449,6.122448979591836,very_high_attraction,Q2,5-10,Medium,False
224172,2025,Uttar Pradesh,Faizabad,59,57,0,116,189,1483,1672,14.413793103448276,12.78448275862069,13.413793103448276,11.78448275862069,extreme_attraction,Q4,10-20,Medium,False
224176,2025,Uttar Pradesh,Ambedkar Nagar,74,96,0,170,192,1321,1513,8.9,7.770588235294118,7.9,6.770588235294118,very_high_attraction,Q2,5-10,Medium,False
224181,2025,Uttar Pradesh,Ambedkar Nagar,162,252,5,419,348,2953,3301,7.878281622911694,7.047732696897374,6.878281622911694,6.047732696897374,very_high_attraction,Q2,5-10,Medium,False
224182,2025,Uttar Pradesh,Faizabad,51,21,0,72,80,758,838,11.63888888888889,10.52777777777778,10.63888888888889,9.52777777777778,extreme_attraction,Q3,10-20,Low,False
224183,2025,Uttar Pradesh,Ambedkar Nagar,27,54,0,81,66,435,501,6.185185185185185,5.37037037037037,5.185185185185185,4.37037037037037,very_high_attraction,Q1,5-10,Low,False
224186,2025,Uttar Pradesh,Ambedkar Nagar,151,148,0,299,248,2525,2773,9.274247491638796,8.444816053511706,8.274247491638796,7.444816053511706,very_high_attraction,Q2,5-10,Medium,False
224188,2025,Uttar Pradesh,Ayodhya,146,97,12,255,212,1662,1874,7.349019607843137,6.517647058823529,6.349019607843137,5.517647058823529,very_high_attraction,Q2,5-10,Medium,False
224189,2025,Uttar Pradesh,Faizabad,97,44,0,141,191,1553,1744,12.368794326241137,11.01418439716312,11.368794326241137,10.01418439716312,extreme_attraction,Q3,10-20,Medium,False
224190,2025,Uttar Pradesh,Ambedkar Nagar,360,343,6,709,492,6038,6530,9.21015514809591,8.516220028208744,8.21015514809591,7.516220028208744,very_high_attraction,Q2,5-10,High,False
224195,2025,Uttar Pradesh,Faizabad,77,65,0,142,212,1644,1856,13.070422535211268,11.577464788732394,12.070422535211268,10.577464788732394,extreme_attraction,Q3,10-20,Medium,False
224201,2025,Uttar Pradesh,Ayodhya,131,64,0,195,176,1431,1607,8.24102564102564,7.338461538461538,7.24102564102564,6.338461538461538,very_high_attraction,Q2,5-10,Medium,False
224202,2025,Uttar Pradesh,Faizabad,74,43,0,117,234,2136,2370,20.256410256410252,18.256410256410252,19.256410256410252,17.256410256410255,extreme_attraction,Q4,10-20,Medium,False
224203,2025,Uttar Pradesh,Faizabad,102,79,0,181,189,1399,1588,8.773480662983426,7.7292817679558015,7.773480662983426,6.7292817679558015,very_high_attraction,Q2,5-10,Medium,False
224204,2025,Uttar Pradesh,Faizabad,195,163,1,359,374,3098,3472,9.671309192200557,8.629526462395543,8.671309192200557,7.6295264623955426,very_high_attraction,Q2,5-10,Medium,False
224205,2025,Uttar Pradesh,Ayodhya,85,96,1,182,230,1431,1661,9.126373626373626,7.862637362637362,8.126373626373626,6.862637362637362,very_high_attraction,Q2,5-10,Medium,False
224206,2025,Uttar Pradesh,Ayodhya,81,51,0,132,199,1580,1779,13.477272727272728,11.969696969696969,12.477272727272728,10.969696969696969,extreme_attraction,Q3,10-20,Medium,False
224207,2025,Uttar Pradesh,Ayodhya,39,31,0,70,103,1025,1128,16.114285714285714,14.642857142857142,15.114285714285714,13.642857142857142,extreme_attraction,Q4,10-20,Low,False
224208,2025,Uttar Pradesh,Ayodhya,97,62,0,159,216,1902,2118,13.320754716981131,11.962264150943396,12.320754716981131,10.962264150943396,extreme_attraction,Q3,10-20,Medium,False
224209,2025,Uttar Pradesh,Faizabad,132,116,0,248,211,1834,2045,8.245967741935484,7.395161290322581,7.245967741935484,6.395161290322581,very_high_attraction,Q2,5-10,Medium,False
224210,2025,Uttar Pradesh,Ambedkar Nagar,73,67,0,140,156,1438,1594,11.385714285714286,10.271428571428572,10.385714285714286,9.271428571428572,extreme_attraction,Q3,10-20,Medium,False
224225,2025,Uttar Pradesh,Faizabad,56,28,0,84,95,604,699,8.321428571428571,7.190476190476191,7.321428571428571,6.190476190476191,very_high_attraction,Q2,5-10,Low,False
224227,2025,Uttar Pradesh,Ambedkar Nagar,74,61,0,135,91,881,972,7.2,6.525925925925926,6.2,5.525925925925926,very_high_attraction,Q2,5-10,Medium,False
224228,2025,Uttar Pradesh,Faizabad,38,35,0,73,89,956,1045,14.315068493150685,13.095890410958903,13.315068493150685,12.095890410958903,extreme_attraction,Q4,10-20,Low,False
224229,2025,Uttar Pradesh,Faizabad,53,48,0,101,138,1109,1247,12.346534653465346,10.98019801980198,11.346534653465346,9.98019801980198,extreme_attraction,Q3,10-20,Medium,False
224230,2025,Uttar Pradesh,Ambedkar Nagar,90,57,0,147,104,903,1007,6.850340136054422,6.142857142857143,5.850340136054422,5.142857142857143,very_high_attraction,Q2,5-10,Medium,False
224231,2025,Uttar Pradesh,Ambedkar Nagar,71,55,0,126,179,1258,1437,11.404761904761903,9.984126984126984,10.404761904761903,8.984126984126984,extreme_attraction,Q3,10-20,Medium,False
224234,2025,Uttar Pradesh,Ayodhya,85,67,1,153,203,1496,1699,11.104575163398692,9.77777777777778,10.104575163398692,8.777777777777779,extreme_attraction,Q3,10-20,Medium,False
224235,2025,Uttar Pradesh,Ambedkar Nagar,46,33,2,81,92,962,1054,13.012345679012345,11.876543209876544,12.012345679012345,10.876543209876544,extreme_attraction,Q3,10-20,Low,False
224284,2025,Uttar Pradesh,Ayodhya,60,39,0,99,97,833,930,9.393939393939394,8.414141414141413,8.393939393939394,7.414141414141413,very_high_attraction,Q2,5-10,Low,False
225001,2025,Uttar Pradesh,Barabanki,453,181,4,638,925,8751,9676,15.16614420062696,13.716300940438872,14.16614420062696,12.716300940438872,extreme_attraction,Q4,10-20,High,False
225003,2025,Uttar Pradesh,Bara Banki,144,107,1,252,168,1990,2158,8.563492063492063,7.896825396825397,7.563492063492063,6.896825396825397,very_high_attraction,Q2,5-10,Medium,False
225119,2025,Uttar Pradesh,Bara Banki,65,35,2,102,113,1395,1508,14.784313725490197,13.676470588235292,13.784313725490197,12.676470588235292,extreme_attraction,Q4,10-20,Medium,False
225120,2025,Uttar Pradesh,Bara Banki,95,53,3,151,165,1293,1458,9.655629139072849,8.562913907284768,8.655629139072847,7.562913907284768,very_high_attraction,Q2,5-10,Medium,False
225121,2025,Uttar Pradesh,Bara Banki,195,92,1,288,258,3340,3598,12.493055555555555,11.59722222222222,11.493055555555555,10.59722222222222,extreme_attraction,Q3,10-20,Medium,False
225122,2025,Uttar Pradesh,Barabanki,120,85,0,205,92,1327,1419,6.921951219512195,6.4731707317073175,5.921951219512195,5.4731707317073175,very_high_attraction,Q2,5-10,Medium,False
225123,2025,Uttar Pradesh,Barabanki,49,27,0,76,54,467,521,6.855263157894737,6.144736842105263,5.855263157894737,5.144736842105263,very_high_attraction,Q2,5-10,Low,False
225124,2025,Uttar Pradesh,Bara Banki,28,15,2,45,10,346,356,7.911111111111111,7.688888888888889,6.911111111111111,6.688888888888889,very_high_attraction,Q2,5-10,Low,False
225201,2025,Uttar Pradesh,Bara Banki,153,109,2,264,166,2227,2393,9.06439393939394,8.43560606060606,8.06439393939394,7.4356060606060606,very_high_attraction,Q2,5-10,Medium,False
225202,2025,Uttar Pradesh,Bara Banki,79,47,0,126,116,1416,1532,12.158730158730158,11.238095238095235,11.158730158730158,10.238095238095235,extreme_attraction,Q3,10-20,Medium,False
225203,2025,Uttar Pradesh,Bara Banki,100,67,2,169,158,1456,1614,9.550295857988166,8.615384615384615,8.550295857988166,7.615384615384615,very_high_attraction,Q2,5-10,Medium,False
225204,2025,Uttar Pradesh,Bara Banki,146,64,3,213,150,1841,1991,9.347417840375586,8.64319248826291,8.347417840375586,7.64319248826291,very_high_attraction,Q2,5-10,Medium,False
225205,2025,Uttar Pradesh,Bara Banki,104,52,0,156,140,1646,1786,11.448717948717947,10.551282051282053,10.448717948717947,9.551282051282053,extreme_attraction,Q3,10-20,Medium,False
225206,2025,Uttar Pradesh,Bara Banki,197,104,2,303,259,3543,3802,12.547854785478547,11.693069306930694,11.547854785478547,10.693069306930694,extreme_attraction,Q3,10-20,Medium,False
225207,2025,Uttar Pradesh,Bara Banki,136,73,1,210,233,2802,3035,14.452380952380953,13.342857142857143,13.452380952380953,12.342857142857143,extreme_attraction,Q4,10-20,Medium,False
225208,2025,Uttar Pradesh,Bara Banki,62,39,0,101,75,706,781,7.732673267326732,6.99009900990099,6.732673267326732,5.99009900990099,very_high_attraction,Q2,5-10,Medium,False
225301,2025,Uttar Pradesh,Bara Banki,498,263,12,773,583,5552,6135,7.936610608020699,7.182406209573092,6.936610608020699,6.182406209573092,very_high_attraction,Q2,5-10,High,False
225302,2025,Uttar Pradesh,Bara Banki,432,325,32,789,319,5018,5337,6.76425855513308,6.359949302915083,5.76425855513308,5.359949302915083,very_high_attraction,Q1,5-10,High,False
225303,2025,Uttar Pradesh,Bara Banki,105,59,0,164,75,950,1025,6.25,5.7926829268292686,5.25,4.7926829268292686,very_high_attraction,Q1,5-10,Medium,False
225304,2025,Uttar Pradesh,Bara Banki,208,168,6,382,272,3347,3619,9.473821989528796,8.761780104712042,8.473821989528796,7.761780104712042,very_high_attraction,Q2,5-10,Medium,False
225305,2025,Uttar Pradesh,Bara Banki,1135,697,18,1850,872,13030,13902,7.514594594594595,7.043243243243243,6.514594594594595,6.043243243243243,very_high_attraction,Q2,5-10,Very High,False
225306,2025,Uttar Pradesh,Bara Banki,358,202,12,572,264,2431,2695,4.711538461538462,4.25,3.7115384615384617,3.25,high_attraction,Q1,2-5,High,False
225401,2025,Uttar Pradesh,Bara Banki,169,80,3,252,208,2881,3089,12.257936507936508,11.432539682539682,11.257936507936508,10.432539682539682,extreme_attraction,Q3,10-20,Medium,False
225402,2025,Uttar Pradesh,Faizabad,305,152,1,458,321,3567,3888,8.489082969432314,7.788209606986899,7.489082969432314,6.788209606986899,very_high_attraction,Q2,5-10,Medium,False
225403,2025,Uttar Pradesh,Bara Banki,152,40,2,194,241,3370,3611,18.61340206185567,17.371134020618555,17.61340206185567,16.371134020618555,extreme_attraction,Q4,10-20,Medium,False
225404,2025,Uttar Pradesh,Bara Banki,58,18,0,76,46,808,854,11.236842105263158,10.63157894736842,10.236842105263158,9.63157894736842,extreme_attraction,Q3,10-20,Low,False
